city,years,c_per_conn_cut,c_per_conn_cut_count,companies
WERKHOVEN,2011,70,4,stedin
WERKHOVEN,2011,90,5,stedin
WERKHOVEN,2011,110,8,stedin
WERKHOVEN,2011,130,4,stedin
WERKHOVEN,2011,150,3,stedin
WERKHOVEN,2011,170,1,stedin
WERKHOVEN,2011,190,7,stedin
WERKHOVEN,2012,30,3,stedin
WERKHOVEN,2012,50,5,stedin
WERKHOVEN,2012,70,4,stedin
WERKHOVEN,2012,90,5,stedin
WERKHOVEN,2012,110,8,stedin
WERKHOVEN,2012,130,5,stedin
WERKHOVEN,2012,150,2,stedin
WERKHOVEN,2012,170,1,stedin
WERKHOVEN,2012,190,7,stedin
WERKHOVEN,2013,30,3,stedin
WERKHOVEN,2013,50,4,stedin
WERKHOVEN,2013,70,4,stedin
WERKHOVEN,2013,90,5,stedin
WERKHOVEN,2013,110,9,stedin
WERKHOVEN,2013,130,4,stedin
WERKHOVEN,2013,150,2,stedin
WERKHOVEN,2013,170,1,stedin
WERKHOVEN,2013,190,7,stedin
WERKHOVEN,2014,30,3,stedin
WERKHOVEN,2014,50,4,stedin
WERKHOVEN,2014,70,5,stedin
WERKHOVEN,2014,90,7,stedin
WERKHOVEN,2014,110,6,stedin
WERKHOVEN,2014,130,3,stedin
WERKHOVEN,2014,150,2,stedin
WERKHOVEN,2014,170,5,stedin
WERKHOVEN,2014,190,6,stedin
WERKHOVEN,2015,30,4,stedin
WERKHOVEN,2015,50,4,stedin
WERKHOVEN,2015,70,5,stedin
WERKHOVEN,2015,90,7,stedin
WERKHOVEN,2015,110,9,stedin
WERKHOVEN,2015,130,2,stedin
WERKHOVEN,2015,150,2,stedin
WERKHOVEN,2015,170,2,stedin
WERKHOVEN,2015,190,6,stedin
WERKHOVEN,2016,30,4,stedin
WERKHOVEN,2016,50,4,stedin
WERKHOVEN,2016,70,4,stedin
WERKHOVEN,2016,90,15,stedin
WERKHOVEN,2016,110,7,stedin
WERKHOVEN,2016,130,1,stedin
WERKHOVEN,2016,150,1,stedin
WERKHOVEN,2016,170,3,stedin
WERKHOVEN,2016,190,5,stedin
WERKHOVEN,2017,30,4,stedin
WERKHOVEN,2017,50,4,stedin
WERKHOVEN,2017,70,8,stedin
WERKHOVEN,2017,90,9,stedin
WERKHOVEN,2017,110,9,stedin
WERKHOVEN,2017,130,2,stedin
WERKHOVEN,2017,170,3,stedin
WERKHOVEN,2017,190,5,stedin
WERKHOVEN,2018,30,6,stedin
WERKHOVEN,2018,50,5,stedin
WERKHOVEN,2018,70,8,stedin
WERKHOVEN,2018,90,9,stedin
WERKHOVEN,2018,110,7,stedin
WERKHOVEN,2018,130,3,stedin
WERKHOVEN,2018,170,2,stedin
WERKHOVEN,2018,190,6,stedin
WERKHOVEN,2019,30,5,stedin
WERKHOVEN,2019,50,5,stedin
WERKHOVEN,2019,70,7,stedin
WERKHOVEN,2019,90,9,stedin
WERKHOVEN,2019,110,7,stedin
WERKHOVEN,2019,130,3,stedin
WERKHOVEN,2019,170,2,stedin
WERKHOVEN,2019,190,6,stedin
WERNHOUT,2010,10,1,enexis
WERNHOUT,2010,50,3,enexis
WERNHOUT,2010,70,2,enexis
WERNHOUT,2010,90,5,enexis
WERNHOUT,2010,110,5,enexis
WERNHOUT,2010,130,6,enexis
WERNHOUT,2010,150,6,enexis
WERNHOUT,2010,170,2,enexis
WERNHOUT,2010,190,7,enexis
WERNHOUT,2011,10,1,enexis
WERNHOUT,2011,50,3,enexis
WERNHOUT,2011,70,3,enexis
WERNHOUT,2011,90,5,enexis
WERNHOUT,2011,110,7,enexis
WERNHOUT,2011,130,3,enexis
WERNHOUT,2011,150,7,enexis
WERNHOUT,2011,170,4,enexis
WERNHOUT,2011,190,4,enexis
WERNHOUT,2012,10,1,enexis
WERNHOUT,2012,50,4,enexis
WERNHOUT,2012,70,4,enexis
WERNHOUT,2012,90,4,enexis
WERNHOUT,2012,110,6,enexis
WERNHOUT,2012,130,9,enexis
WERNHOUT,2012,150,2,enexis
WERNHOUT,2012,170,3,enexis
WERNHOUT,2012,190,4,enexis
WERNHOUT,2013,10,1,enexis
WERNHOUT,2013,50,4,enexis
WERNHOUT,2013,70,3,enexis
WERNHOUT,2013,90,6,enexis
WERNHOUT,2013,110,7,enexis
WERNHOUT,2013,130,7,enexis
WERNHOUT,2013,150,2,enexis
WERNHOUT,2013,170,4,enexis
WERNHOUT,2013,190,3,enexis
WERNHOUT,2014,10,1,enexis
WERNHOUT,2014,50,4,enexis
WERNHOUT,2014,70,3,enexis
WERNHOUT,2014,90,6,enexis
WERNHOUT,2014,110,7,enexis
WERNHOUT,2014,130,6,enexis
WERNHOUT,2014,150,3,enexis
WERNHOUT,2014,170,3,enexis
WERNHOUT,2014,190,4,enexis
WERNHOUT,2015,10,1,enexis
WERNHOUT,2015,50,5,enexis
WERNHOUT,2015,70,3,enexis
WERNHOUT,2015,90,7,enexis
WERNHOUT,2015,110,7,enexis
WERNHOUT,2015,130,5,enexis
WERNHOUT,2015,150,4,enexis
WERNHOUT,2015,170,3,enexis
WERNHOUT,2015,190,2,enexis
WERNHOUT,2016,10,1,enexis
WERNHOUT,2016,50,4,enexis
WERNHOUT,2016,70,3,enexis
WERNHOUT,2016,90,11,enexis
WERNHOUT,2016,110,6,enexis
WERNHOUT,2016,130,4,enexis
WERNHOUT,2016,150,3,enexis
WERNHOUT,2016,170,3,enexis
WERNHOUT,2016,190,2,enexis
WERNHOUT,2017,10,1,enexis
WERNHOUT,2017,30,1,enexis
WERNHOUT,2017,50,5,enexis
WERNHOUT,2017,70,2,enexis
WERNHOUT,2017,90,8,enexis
WERNHOUT,2017,110,10,enexis
WERNHOUT,2017,130,3,enexis
WERNHOUT,2017,150,3,enexis
WERNHOUT,2017,170,2,enexis
WERNHOUT,2017,190,2,enexis
WERNHOUT,2018,10,1,enexis
WERNHOUT,2018,50,4,enexis
WERNHOUT,2018,70,4,enexis
WERNHOUT,2018,90,8,enexis
WERNHOUT,2018,110,8,enexis
WERNHOUT,2018,130,5,enexis
WERNHOUT,2018,150,4,enexis
WERNHOUT,2018,170,1,enexis
WERNHOUT,2018,190,5,enexis
WERNHOUT,2019,10,1,enexis
WERNHOUT,2019,50,3,enexis
WERNHOUT,2019,70,6,enexis
WERNHOUT,2019,90,7,enexis
WERNHOUT,2019,110,11,enexis
WERNHOUT,2019,130,3,enexis
WERNHOUT,2019,150,3,enexis
WERNHOUT,2019,170,2,enexis
WERNHOUT,2019,190,5,enexis
WERVERSHOOF,2010,10,2,liander
WERVERSHOOF,2010,30,6,liander
WERVERSHOOF,2010,50,19,liander
WERVERSHOOF,2010,70,20,liander
WERVERSHOOF,2010,90,26,liander
WERVERSHOOF,2010,110,21,liander
WERVERSHOOF,2010,130,15,liander
WERVERSHOOF,2010,150,13,liander
WERVERSHOOF,2010,170,5,liander
WERVERSHOOF,2010,190,17,liander
WERVERSHOOF,2011,10,3,liander
WERVERSHOOF,2011,30,6,liander
WERVERSHOOF,2011,50,18,liander
WERVERSHOOF,2011,70,22,liander
WERVERSHOOF,2011,90,26,liander
WERVERSHOOF,2011,110,20,liander
WERVERSHOOF,2011,130,15,liander
WERVERSHOOF,2011,150,11,liander
WERVERSHOOF,2011,170,3,liander
WERVERSHOOF,2011,190,20,liander
WERVERSHOOF,2012,10,3,liander
WERVERSHOOF,2012,30,7,liander
WERVERSHOOF,2012,50,17,liander
WERVERSHOOF,2012,70,25,liander
WERVERSHOOF,2012,90,26,liander
WERVERSHOOF,2012,110,22,liander
WERVERSHOOF,2012,130,12,liander
WERVERSHOOF,2012,150,12,liander
WERVERSHOOF,2012,170,5,liander
WERVERSHOOF,2012,190,16,liander
WERVERSHOOF,2013,10,3,liander
WERVERSHOOF,2013,30,8,liander
WERVERSHOOF,2013,50,23,liander
WERVERSHOOF,2013,70,26,liander
WERVERSHOOF,2013,90,24,liander
WERVERSHOOF,2013,110,24,liander
WERVERSHOOF,2013,130,11,liander
WERVERSHOOF,2013,150,7,liander
WERVERSHOOF,2013,170,5,liander
WERVERSHOOF,2013,190,16,liander
WERVERSHOOF,2014,10,3,liander
WERVERSHOOF,2014,30,8,liander
WERVERSHOOF,2014,50,24,liander
WERVERSHOOF,2014,70,29,liander
WERVERSHOOF,2014,90,22,liander
WERVERSHOOF,2014,110,22,liander
WERVERSHOOF,2014,130,14,liander
WERVERSHOOF,2014,150,6,liander
WERVERSHOOF,2014,170,6,liander
WERVERSHOOF,2014,190,13,liander
WERVERSHOOF,2015,10,4,liander
WERVERSHOOF,2015,30,8,liander
WERVERSHOOF,2015,50,28,liander
WERVERSHOOF,2015,70,30,liander
WERVERSHOOF,2015,90,23,liander
WERVERSHOOF,2015,110,20,liander
WERVERSHOOF,2015,130,12,liander
WERVERSHOOF,2015,150,5,liander
WERVERSHOOF,2015,170,5,liander
WERVERSHOOF,2015,190,12,liander
WERVERSHOOF,2016,10,5,liander
WERVERSHOOF,2016,30,7,liander
WERVERSHOOF,2016,50,29,liander
WERVERSHOOF,2016,70,32,liander
WERVERSHOOF,2016,90,20,liander
WERVERSHOOF,2016,110,20,liander
WERVERSHOOF,2016,130,14,liander
WERVERSHOOF,2016,150,5,liander
WERVERSHOOF,2016,170,6,liander
WERVERSHOOF,2016,190,9,liander
WERVERSHOOF,2017,10,5,liander
WERVERSHOOF,2017,30,9,liander
WERVERSHOOF,2017,50,30,liander
WERVERSHOOF,2017,70,28,liander
WERVERSHOOF,2017,90,24,liander
WERVERSHOOF,2017,110,17,liander
WERVERSHOOF,2017,130,15,liander
WERVERSHOOF,2017,150,3,liander
WERVERSHOOF,2017,170,4,liander
WERVERSHOOF,2017,190,12,liander
WERVERSHOOF,2018,10,6,liander
WERVERSHOOF,2018,30,7,liander
WERVERSHOOF,2018,50,32,liander
WERVERSHOOF,2018,70,30,liander
WERVERSHOOF,2018,90,24,liander
WERVERSHOOF,2018,110,16,liander
WERVERSHOOF,2018,130,12,liander
WERVERSHOOF,2018,150,4,liander
WERVERSHOOF,2018,170,6,liander
WERVERSHOOF,2018,190,10,liander
WERVERSHOOF,2019,10,7,liander
WERVERSHOOF,2019,30,7,liander
WERVERSHOOF,2019,50,32,liander
WERVERSHOOF,2019,70,29,liander
WERVERSHOOF,2019,90,25,liander
WERVERSHOOF,2019,110,15,liander
WERVERSHOOF,2019,130,14,liander
WERVERSHOOF,2019,150,5,liander
WERVERSHOOF,2019,170,4,liander
WERVERSHOOF,2019,190,11,liander
WESEPE,2010,50,1,enexis
WESEPE,2010,70,1,enexis
WESEPE,2010,90,1,enexis
WESEPE,2010,110,2,enexis
WESEPE,2010,130,4,enexis
WESEPE,2010,150,1,enexis
WESEPE,2010,170,3,enexis
WESEPE,2010,190,9,enexis
WESEPE,2011,50,2,enexis
WESEPE,2011,90,1,enexis
WESEPE,2011,110,3,enexis
WESEPE,2011,130,3,enexis
WESEPE,2011,150,1,enexis
WESEPE,2011,170,2,enexis
WESEPE,2011,190,10,enexis
WESEPE,2012,50,2,enexis
WESEPE,2012,90,1,enexis
WESEPE,2012,110,2,enexis
WESEPE,2012,130,5,enexis
WESEPE,2012,150,2,enexis
WESEPE,2012,170,1,enexis
WESEPE,2012,190,9,enexis
WESEPE,2013,50,2,enexis
WESEPE,2013,90,1,enexis
WESEPE,2013,110,6,enexis
WESEPE,2013,150,2,enexis
WESEPE,2013,170,1,enexis
WESEPE,2013,190,11,enexis
WESEPE,2014,50,2,enexis
WESEPE,2014,90,3,enexis
WESEPE,2014,110,4,enexis
WESEPE,2014,150,3,enexis
WESEPE,2014,170,2,enexis
WESEPE,2014,190,9,enexis
WESEPE,2015,50,2,enexis
WESEPE,2015,90,3,enexis
WESEPE,2015,110,4,enexis
WESEPE,2015,130,4,enexis
WESEPE,2015,150,2,enexis
WESEPE,2015,190,8,enexis
WESEPE,2016,50,2,enexis
WESEPE,2016,90,4,enexis
WESEPE,2016,110,3,enexis
WESEPE,2016,130,4,enexis
WESEPE,2016,150,2,enexis
WESEPE,2016,170,2,enexis
WESEPE,2016,190,6,enexis
WESEPE,2017,50,2,enexis
WESEPE,2017,90,3,enexis
WESEPE,2017,110,5,enexis
WESEPE,2017,130,3,enexis
WESEPE,2017,150,2,enexis
WESEPE,2017,170,2,enexis
WESEPE,2017,190,6,enexis
WESEPE,2018,50,2,enexis
WESEPE,2018,90,1,enexis
WESEPE,2018,110,3,enexis
WESEPE,2018,130,3,enexis
WESEPE,2018,150,4,enexis
WESEPE,2018,170,1,enexis
WESEPE,2018,190,17,enexis
WESEPE,2019,50,2,enexis
WESEPE,2019,70,1,enexis
WESEPE,2019,90,1,enexis
WESEPE,2019,110,3,enexis
WESEPE,2019,130,2,enexis
WESEPE,2019,150,4,enexis
WESEPE,2019,170,3,enexis
WESEPE,2019,190,15,enexis
WESSEM,2010,30,1,enexis
WESSEM,2010,50,1,enexis
WESSEM,2010,70,2,enexis
WESSEM,2010,90,7,enexis
WESSEM,2010,110,4,enexis
WESSEM,2010,130,5,enexis
WESSEM,2010,150,4,enexis
WESSEM,2010,170,6,enexis
WESSEM,2010,190,16,enexis
WESSEM,2011,50,3,enexis
WESSEM,2011,70,2,enexis
WESSEM,2011,90,7,enexis
WESSEM,2011,110,6,enexis
WESSEM,2011,130,4,enexis
WESSEM,2011,150,7,enexis
WESSEM,2011,170,3,enexis
WESSEM,2011,190,14,enexis
WESSEM,2012,30,1,enexis
WESSEM,2012,50,2,enexis
WESSEM,2012,70,5,enexis
WESSEM,2012,90,4,enexis
WESSEM,2012,110,7,enexis
WESSEM,2012,130,4,enexis
WESSEM,2012,150,7,enexis
WESSEM,2012,170,2,enexis
WESSEM,2012,190,16,enexis
WESSEM,2013,30,1,enexis
WESSEM,2013,50,2,enexis
WESSEM,2013,70,5,enexis
WESSEM,2013,90,4,enexis
WESSEM,2013,110,6,enexis
WESSEM,2013,130,6,enexis
WESSEM,2013,150,9,enexis
WESSEM,2013,170,6,enexis
WESSEM,2013,190,14,enexis
WESSEM,2014,30,1,enexis
WESSEM,2014,50,2,enexis
WESSEM,2014,70,5,enexis
WESSEM,2014,90,6,enexis
WESSEM,2014,110,5,enexis
WESSEM,2014,130,8,enexis
WESSEM,2014,150,6,enexis
WESSEM,2014,170,6,enexis
WESSEM,2014,190,13,enexis
WESSEM,2015,30,1,enexis
WESSEM,2015,50,2,enexis
WESSEM,2015,70,5,enexis
WESSEM,2015,90,6,enexis
WESSEM,2015,110,7,enexis
WESSEM,2015,130,9,enexis
WESSEM,2015,150,6,enexis
WESSEM,2015,170,4,enexis
WESSEM,2015,190,13,enexis
WESSEM,2016,30,1,enexis
WESSEM,2016,50,2,enexis
WESSEM,2016,70,6,enexis
WESSEM,2016,90,6,enexis
WESSEM,2016,110,6,enexis
WESSEM,2016,130,11,enexis
WESSEM,2016,150,5,enexis
WESSEM,2016,170,6,enexis
WESSEM,2016,190,10,enexis
WESSEM,2017,30,1,enexis
WESSEM,2017,50,2,enexis
WESSEM,2017,70,9,enexis
WESSEM,2017,90,5,enexis
WESSEM,2017,110,7,enexis
WESSEM,2017,130,10,enexis
WESSEM,2017,150,2,enexis
WESSEM,2017,170,8,enexis
WESSEM,2017,190,9,enexis
WESSEM,2018,30,1,enexis
WESSEM,2018,50,1,enexis
WESSEM,2018,70,7,enexis
WESSEM,2018,90,3,enexis
WESSEM,2018,110,8,enexis
WESSEM,2018,130,14,enexis
WESSEM,2018,150,6,enexis
WESSEM,2018,170,6,enexis
WESSEM,2018,190,10,enexis
WESSEM,2019,30,1,enexis
WESSEM,2019,50,1,enexis
WESSEM,2019,70,7,enexis
WESSEM,2019,90,5,enexis
WESSEM,2019,110,8,enexis
WESSEM,2019,130,13,enexis
WESSEM,2019,150,2,enexis
WESSEM,2019,170,7,enexis
WESSEM,2019,190,12,enexis
WEST GRAFTDIJK,2010,130,1,liander
WEST GRAFTDIJK,2011,130,1,liander
WEST GRAFTDIJK,2012,130,1,liander
WEST GRAFTDIJK,2013,130,1,liander
WEST GRAFTDIJK,2014,130,1,liander
WEST GRAFTDIJK,2015,110,1,liander
WEST GRAFTDIJK,2016,110,1,liander
WEST GRAFTDIJK,2017,110,1,liander
WEST GRAFTDIJK,2018,110,1,liander
WEST GRAFTDIJK,2019,110,1,liander
WEST-GRAFTDIJK,2010,50,2,liander
WEST-GRAFTDIJK,2010,70,3,liander
WEST-GRAFTDIJK,2010,90,1,liander
WEST-GRAFTDIJK,2010,110,2,liander
WEST-GRAFTDIJK,2010,130,2,liander
WEST-GRAFTDIJK,2010,150,1,liander
WEST-GRAFTDIJK,2010,170,1,liander
WEST-GRAFTDIJK,2010,190,2,liander
WEST-GRAFTDIJK,2011,50,2,liander
WEST-GRAFTDIJK,2011,70,2,liander
WEST-GRAFTDIJK,2011,90,2,liander
WEST-GRAFTDIJK,2011,110,2,liander
WEST-GRAFTDIJK,2011,150,3,liander
WEST-GRAFTDIJK,2011,170,1,liander
WEST-GRAFTDIJK,2011,190,2,liander
WEST-GRAFTDIJK,2012,50,2,liander
WEST-GRAFTDIJK,2012,70,2,liander
WEST-GRAFTDIJK,2012,90,3,liander
WEST-GRAFTDIJK,2012,110,1,liander
WEST-GRAFTDIJK,2012,130,1,liander
WEST-GRAFTDIJK,2012,150,2,liander
WEST-GRAFTDIJK,2012,170,1,liander
WEST-GRAFTDIJK,2012,190,2,liander
WEST-GRAFTDIJK,2013,50,3,liander
WEST-GRAFTDIJK,2013,70,3,liander
WEST-GRAFTDIJK,2013,90,1,liander
WEST-GRAFTDIJK,2013,110,1,liander
WEST-GRAFTDIJK,2013,130,2,liander
WEST-GRAFTDIJK,2013,150,2,liander
WEST-GRAFTDIJK,2013,190,2,liander
WEST-GRAFTDIJK,2014,30,1,liander
WEST-GRAFTDIJK,2014,50,2,liander
WEST-GRAFTDIJK,2014,70,3,liander
WEST-GRAFTDIJK,2014,90,1,liander
WEST-GRAFTDIJK,2014,110,1,liander
WEST-GRAFTDIJK,2014,130,2,liander
WEST-GRAFTDIJK,2014,150,2,liander
WEST-GRAFTDIJK,2014,170,1,liander
WEST-GRAFTDIJK,2014,190,1,liander
WEST-GRAFTDIJK,2015,30,1,liander
WEST-GRAFTDIJK,2015,50,2,liander
WEST-GRAFTDIJK,2015,70,3,liander
WEST-GRAFTDIJK,2015,90,2,liander
WEST-GRAFTDIJK,2015,110,3,liander
WEST-GRAFTDIJK,2015,150,1,liander
WEST-GRAFTDIJK,2015,170,1,liander
WEST-GRAFTDIJK,2015,190,1,liander
WEST-GRAFTDIJK,2016,30,2,liander
WEST-GRAFTDIJK,2016,50,1,liander
WEST-GRAFTDIJK,2016,70,3,liander
WEST-GRAFTDIJK,2016,90,1,liander
WEST-GRAFTDIJK,2016,110,3,liander
WEST-GRAFTDIJK,2016,130,1,liander
WEST-GRAFTDIJK,2016,150,1,liander
WEST-GRAFTDIJK,2016,170,1,liander
WEST-GRAFTDIJK,2016,190,1,liander
WEST-GRAFTDIJK,2017,30,2,liander
WEST-GRAFTDIJK,2017,50,1,liander
WEST-GRAFTDIJK,2017,70,3,liander
WEST-GRAFTDIJK,2017,90,2,liander
WEST-GRAFTDIJK,2017,110,3,liander
WEST-GRAFTDIJK,2017,150,1,liander
WEST-GRAFTDIJK,2017,170,1,liander
WEST-GRAFTDIJK,2017,190,1,liander
WEST-GRAFTDIJK,2018,30,1,liander
WEST-GRAFTDIJK,2018,50,3,liander
WEST-GRAFTDIJK,2018,70,2,liander
WEST-GRAFTDIJK,2018,90,2,liander
WEST-GRAFTDIJK,2018,110,3,liander
WEST-GRAFTDIJK,2018,150,1,liander
WEST-GRAFTDIJK,2018,170,2,liander
WEST-GRAFTDIJK,2019,30,1,liander
WEST-GRAFTDIJK,2019,50,3,liander
WEST-GRAFTDIJK,2019,70,2,liander
WEST-GRAFTDIJK,2019,90,2,liander
WEST-GRAFTDIJK,2019,110,2,liander
WEST-GRAFTDIJK,2019,130,2,liander
WEST-GRAFTDIJK,2019,170,2,liander
WEST-TERSCHELLING,2010,30,2,enexis
WEST-TERSCHELLING,2010,50,1,enexis
WEST-TERSCHELLING,2010,70,6,enexis
WEST-TERSCHELLING,2010,90,8,enexis
WEST-TERSCHELLING,2010,110,6,enexis
WEST-TERSCHELLING,2010,130,5,enexis
WEST-TERSCHELLING,2010,150,8,enexis
WEST-TERSCHELLING,2010,170,10,enexis
WEST-TERSCHELLING,2010,190,10,enexis
WEST-TERSCHELLING,2011,30,2,enexis
WEST-TERSCHELLING,2011,50,1,enexis
WEST-TERSCHELLING,2011,70,5,enexis
WEST-TERSCHELLING,2011,90,7,enexis
WEST-TERSCHELLING,2011,110,11,enexis
WEST-TERSCHELLING,2011,130,4,enexis
WEST-TERSCHELLING,2011,150,8,enexis
WEST-TERSCHELLING,2011,170,9,enexis
WEST-TERSCHELLING,2011,190,12,enexis
WEST-TERSCHELLING,2012,30,2,enexis
WEST-TERSCHELLING,2012,50,1,enexis
WEST-TERSCHELLING,2012,70,6,enexis
WEST-TERSCHELLING,2012,90,7,enexis
WEST-TERSCHELLING,2012,110,12,enexis
WEST-TERSCHELLING,2012,130,6,enexis
WEST-TERSCHELLING,2012,150,7,enexis
WEST-TERSCHELLING,2012,170,10,enexis
WEST-TERSCHELLING,2012,190,12,enexis
WEST-TERSCHELLING,2013,30,2,enexis
WEST-TERSCHELLING,2013,50,1,enexis
WEST-TERSCHELLING,2013,70,8,enexis
WEST-TERSCHELLING,2013,90,12,enexis
WEST-TERSCHELLING,2013,110,6,enexis
WEST-TERSCHELLING,2013,130,7,enexis
WEST-TERSCHELLING,2013,150,9,enexis
WEST-TERSCHELLING,2013,170,8,enexis
WEST-TERSCHELLING,2013,190,12,enexis
WEST-TERSCHELLING,2014,30,2,enexis
WEST-TERSCHELLING,2014,50,3,enexis
WEST-TERSCHELLING,2014,70,9,enexis
WEST-TERSCHELLING,2014,90,11,enexis
WEST-TERSCHELLING,2014,110,5,enexis
WEST-TERSCHELLING,2014,130,7,enexis
WEST-TERSCHELLING,2014,150,9,enexis
WEST-TERSCHELLING,2014,170,6,enexis
WEST-TERSCHELLING,2014,190,13,enexis
WEST-TERSCHELLING,2015,30,2,enexis
WEST-TERSCHELLING,2015,50,5,enexis
WEST-TERSCHELLING,2015,70,7,enexis
WEST-TERSCHELLING,2015,90,13,enexis
WEST-TERSCHELLING,2015,110,3,enexis
WEST-TERSCHELLING,2015,130,11,enexis
WEST-TERSCHELLING,2015,150,7,enexis
WEST-TERSCHELLING,2015,170,2,enexis
WEST-TERSCHELLING,2015,190,15,enexis
WEST-TERSCHELLING,2016,10,1,liander
WEST-TERSCHELLING,2016,30,2,liander
WEST-TERSCHELLING,2016,50,6,liander
WEST-TERSCHELLING,2016,70,11,liander
WEST-TERSCHELLING,2016,90,8,liander
WEST-TERSCHELLING,2016,110,8,liander
WEST-TERSCHELLING,2016,130,11,liander
WEST-TERSCHELLING,2016,150,4,liander
WEST-TERSCHELLING,2016,170,2,liander
WEST-TERSCHELLING,2016,190,11,liander
WEST-TERSCHELLING,2017,10,1,liander
WEST-TERSCHELLING,2017,30,2,liander
WEST-TERSCHELLING,2017,50,5,liander
WEST-TERSCHELLING,2017,70,12,liander
WEST-TERSCHELLING,2017,90,7,liander
WEST-TERSCHELLING,2017,110,7,liander
WEST-TERSCHELLING,2017,130,13,liander
WEST-TERSCHELLING,2017,150,4,liander
WEST-TERSCHELLING,2017,170,4,liander
WEST-TERSCHELLING,2017,190,11,liander
WEST-TERSCHELLING,2018,10,1,liander
WEST-TERSCHELLING,2018,30,2,liander
WEST-TERSCHELLING,2018,50,5,liander
WEST-TERSCHELLING,2018,70,12,liander
WEST-TERSCHELLING,2018,90,9,liander
WEST-TERSCHELLING,2018,110,12,liander
WEST-TERSCHELLING,2018,130,6,liander
WEST-TERSCHELLING,2018,150,5,liander
WEST-TERSCHELLING,2018,170,3,liander
WEST-TERSCHELLING,2018,190,11,liander
WEST-TERSCHELLING,2019,10,1,liander
WEST-TERSCHELLING,2019,30,2,liander
WEST-TERSCHELLING,2019,50,5,liander
WEST-TERSCHELLING,2019,70,11,liander
WEST-TERSCHELLING,2019,90,9,liander
WEST-TERSCHELLING,2019,110,11,liander
WEST-TERSCHELLING,2019,130,10,liander
WEST-TERSCHELLING,2019,150,3,liander
WEST-TERSCHELLING,2019,170,2,liander
WEST-TERSCHELLING,2019,190,12,liander
WESTBEEMSTER,2010,70,1,liander
WESTBEEMSTER,2010,90,1,liander
WESTBEEMSTER,2010,110,1,liander
WESTBEEMSTER,2010,130,3,liander
WESTBEEMSTER,2010,150,2,liander
WESTBEEMSTER,2010,170,1,liander
WESTBEEMSTER,2010,190,6,liander
WESTBEEMSTER,2011,70,1,liander
WESTBEEMSTER,2011,90,1,liander
WESTBEEMSTER,2011,110,1,liander
WESTBEEMSTER,2011,130,2,liander
WESTBEEMSTER,2011,150,3,liander
WESTBEEMSTER,2011,170,1,liander
WESTBEEMSTER,2011,190,6,liander
WESTBEEMSTER,2012,70,1,liander
WESTBEEMSTER,2012,90,1,liander
WESTBEEMSTER,2012,110,1,liander
WESTBEEMSTER,2012,130,3,liander
WESTBEEMSTER,2012,150,2,liander
WESTBEEMSTER,2012,170,1,liander
WESTBEEMSTER,2012,190,6,liander
WESTBEEMSTER,2013,70,1,liander
WESTBEEMSTER,2013,90,1,liander
WESTBEEMSTER,2013,110,2,liander
WESTBEEMSTER,2013,130,2,liander
WESTBEEMSTER,2013,150,2,liander
WESTBEEMSTER,2013,170,1,liander
WESTBEEMSTER,2013,190,6,liander
WESTBEEMSTER,2014,70,1,liander
WESTBEEMSTER,2014,90,1,liander
WESTBEEMSTER,2014,110,3,liander
WESTBEEMSTER,2014,130,2,liander
WESTBEEMSTER,2014,150,1,liander
WESTBEEMSTER,2014,170,1,liander
WESTBEEMSTER,2014,190,6,liander
WESTBEEMSTER,2015,70,1,liander
WESTBEEMSTER,2015,90,1,liander
WESTBEEMSTER,2015,110,3,liander
WESTBEEMSTER,2015,130,2,liander
WESTBEEMSTER,2015,150,1,liander
WESTBEEMSTER,2015,170,1,liander
WESTBEEMSTER,2015,190,6,liander
WESTBEEMSTER,2016,50,1,liander
WESTBEEMSTER,2016,90,2,liander
WESTBEEMSTER,2016,110,3,liander
WESTBEEMSTER,2016,130,2,liander
WESTBEEMSTER,2016,170,1,liander
WESTBEEMSTER,2016,190,6,liander
WESTBEEMSTER,2017,70,2,liander
WESTBEEMSTER,2017,110,5,liander
WESTBEEMSTER,2017,150,1,liander
WESTBEEMSTER,2017,170,1,liander
WESTBEEMSTER,2017,190,6,liander
WESTBEEMSTER,2018,50,1,liander
WESTBEEMSTER,2018,70,1,liander
WESTBEEMSTER,2018,90,1,liander
WESTBEEMSTER,2018,110,4,liander
WESTBEEMSTER,2018,150,2,liander
WESTBEEMSTER,2018,190,6,liander
WESTBEEMSTER,2019,50,1,liander
WESTBEEMSTER,2019,90,2,liander
WESTBEEMSTER,2019,110,3,liander
WESTBEEMSTER,2019,130,2,liander
WESTBEEMSTER,2019,150,1,liander
WESTBEEMSTER,2019,190,6,liander
WESTBROEK,2010,30,1,stedin
WESTBROEK,2010,50,1,stedin
WESTBROEK,2010,90,3,stedin
WESTBROEK,2010,110,2,stedin
WESTBROEK,2010,130,7,stedin
WESTBROEK,2010,150,2,stedin
WESTBROEK,2010,170,2,stedin
WESTBROEK,2010,190,4,stedin
WESTBROEK,2011,30,1,stedin
WESTBROEK,2011,50,1,stedin
WESTBROEK,2011,90,3,stedin
WESTBROEK,2011,110,2,stedin
WESTBROEK,2011,130,7,stedin
WESTBROEK,2011,150,2,stedin
WESTBROEK,2011,170,2,stedin
WESTBROEK,2011,190,4,stedin
WESTBROEK,2012,30,1,stedin
WESTBROEK,2012,50,1,stedin
