city,years,lowtarif_cut,lowtarif_cut_count,companies
HINDELOOPEN,2017,25,2,liander
HINDELOOPEN,2017,35,2,liander
HINDELOOPEN,2017,45,4,liander
HINDELOOPEN,2017,55,5,liander
HINDELOOPEN,2017,65,4,liander
HINDELOOPEN,2017,75,2,liander
HINDELOOPEN,2018,5,1,liander
HINDELOOPEN,2018,15,2,liander
HINDELOOPEN,2018,35,2,liander
HINDELOOPEN,2018,45,1,liander
HINDELOOPEN,2018,55,7,liander
HINDELOOPEN,2018,65,6,liander
HINDELOOPEN,2018,75,3,liander
HINDELOOPEN,2018,85,1,liander
HINDELOOPEN,2019,5,1,liander
HINDELOOPEN,2019,15,1,liander
HINDELOOPEN,2019,25,1,liander
HINDELOOPEN,2019,35,2,liander
HINDELOOPEN,2019,45,1,liander
HINDELOOPEN,2019,55,7,liander
HINDELOOPEN,2019,65,4,liander
HINDELOOPEN,2019,75,5,liander
HINDELOOPEN,2019,85,1,liander
HINNAARD,2010,35,1,liander
HINNAARD,2010,75,1,liander
HINNAARD,2011,45,1,liander
HINNAARD,2011,85,1,liander
HINNAARD,2012,45,1,liander
HINNAARD,2012,85,1,liander
HINNAARD,2013,45,1,liander
HINNAARD,2013,85,1,liander
HINNAARD,2014,45,1,liander
HINNAARD,2014,95,1,liander
HINNAARD,2015,45,1,liander
HINNAARD,2015,95,1,liander
HINNAARD,2016,45,1,liander
HINNAARD,2016,95,1,liander
HINNAARD,2017,45,1,liander
HINNAARD,2017,95,1,liander
HINNAARD,2018,65,1,liander
HINNAARD,2018,95,1,liander
HINNAARD,2019,65,1,liander
HINNAARD,2019,95,1,liander
HIPPOLYTUSHOEF,2010,5,9,liander
HIPPOLYTUSHOEF,2010,15,20,liander
HIPPOLYTUSHOEF,2010,25,13,liander
HIPPOLYTUSHOEF,2010,35,20,liander
HIPPOLYTUSHOEF,2010,45,21,liander
HIPPOLYTUSHOEF,2010,55,23,liander
HIPPOLYTUSHOEF,2010,65,10,liander
HIPPOLYTUSHOEF,2010,75,6,liander
HIPPOLYTUSHOEF,2010,85,3,liander
HIPPOLYTUSHOEF,2011,5,7,liander
HIPPOLYTUSHOEF,2011,15,16,liander
HIPPOLYTUSHOEF,2011,25,10,liander
HIPPOLYTUSHOEF,2011,35,22,liander
HIPPOLYTUSHOEF,2011,45,20,liander
HIPPOLYTUSHOEF,2011,55,24,liander
HIPPOLYTUSHOEF,2011,65,10,liander
HIPPOLYTUSHOEF,2011,75,8,liander
HIPPOLYTUSHOEF,2011,85,5,liander
HIPPOLYTUSHOEF,2011,95,3,liander
HIPPOLYTUSHOEF,2012,5,7,liander
HIPPOLYTUSHOEF,2012,15,15,liander
HIPPOLYTUSHOEF,2012,25,11,liander
HIPPOLYTUSHOEF,2012,35,21,liander
HIPPOLYTUSHOEF,2012,45,23,liander
HIPPOLYTUSHOEF,2012,55,21,liander
HIPPOLYTUSHOEF,2012,65,13,liander
HIPPOLYTUSHOEF,2012,75,6,liander
HIPPOLYTUSHOEF,2012,85,5,liander
HIPPOLYTUSHOEF,2012,95,3,liander
HIPPOLYTUSHOEF,2013,5,7,liander
HIPPOLYTUSHOEF,2013,15,15,liander
HIPPOLYTUSHOEF,2013,25,10,liander
HIPPOLYTUSHOEF,2013,35,19,liander
HIPPOLYTUSHOEF,2013,45,25,liander
HIPPOLYTUSHOEF,2013,55,23,liander
HIPPOLYTUSHOEF,2013,65,11,liander
HIPPOLYTUSHOEF,2013,75,8,liander
HIPPOLYTUSHOEF,2013,85,4,liander
HIPPOLYTUSHOEF,2013,95,3,liander
HIPPOLYTUSHOEF,2014,5,7,liander
HIPPOLYTUSHOEF,2014,15,14,liander
HIPPOLYTUSHOEF,2014,25,9,liander
HIPPOLYTUSHOEF,2014,35,20,liander
HIPPOLYTUSHOEF,2014,45,27,liander
HIPPOLYTUSHOEF,2014,55,23,liander
HIPPOLYTUSHOEF,2014,65,10,liander
HIPPOLYTUSHOEF,2014,75,9,liander
HIPPOLYTUSHOEF,2014,85,3,liander
HIPPOLYTUSHOEF,2014,95,4,liander
HIPPOLYTUSHOEF,2015,5,7,liander
HIPPOLYTUSHOEF,2015,15,13,liander
HIPPOLYTUSHOEF,2015,25,10,liander
HIPPOLYTUSHOEF,2015,35,21,liander
HIPPOLYTUSHOEF,2015,45,22,liander
HIPPOLYTUSHOEF,2015,55,27,liander
HIPPOLYTUSHOEF,2015,65,12,liander
HIPPOLYTUSHOEF,2015,75,9,liander
HIPPOLYTUSHOEF,2015,85,3,liander
HIPPOLYTUSHOEF,2015,95,3,liander
HIPPOLYTUSHOEF,2016,5,6,liander
HIPPOLYTUSHOEF,2016,15,11,liander
HIPPOLYTUSHOEF,2016,25,12,liander
HIPPOLYTUSHOEF,2016,35,18,liander
HIPPOLYTUSHOEF,2016,45,20,liander
HIPPOLYTUSHOEF,2016,55,26,liander
HIPPOLYTUSHOEF,2016,65,14,liander
HIPPOLYTUSHOEF,2016,75,11,liander
HIPPOLYTUSHOEF,2016,85,4,liander
HIPPOLYTUSHOEF,2016,95,4,liander
HIPPOLYTUSHOEF,2017,5,2,liander
HIPPOLYTUSHOEF,2017,15,7,liander
HIPPOLYTUSHOEF,2017,25,8,liander
HIPPOLYTUSHOEF,2017,35,14,liander
HIPPOLYTUSHOEF,2017,45,17,liander
HIPPOLYTUSHOEF,2017,55,23,liander
HIPPOLYTUSHOEF,2017,65,26,liander
HIPPOLYTUSHOEF,2017,75,16,liander
HIPPOLYTUSHOEF,2017,85,9,liander
HIPPOLYTUSHOEF,2017,95,4,liander
HIPPOLYTUSHOEF,2018,5,2,liander
HIPPOLYTUSHOEF,2018,15,6,liander
HIPPOLYTUSHOEF,2018,25,9,liander
HIPPOLYTUSHOEF,2018,35,13,liander
HIPPOLYTUSHOEF,2018,45,15,liander
HIPPOLYTUSHOEF,2018,55,24,liander
HIPPOLYTUSHOEF,2018,65,29,liander
HIPPOLYTUSHOEF,2018,75,13,liander
HIPPOLYTUSHOEF,2018,85,12,liander
HIPPOLYTUSHOEF,2018,95,4,liander
HIPPOLYTUSHOEF,2019,55,2,liander
HIPPOLYTUSHOEF,2019,65,13,liander
HIPPOLYTUSHOEF,2019,75,23,liander
HIPPOLYTUSHOEF,2019,85,49,liander
HIPPOLYTUSHOEF,2019,95,40,liander
HITZUM,2010,25,3,liander
HITZUM,2010,35,1,liander
HITZUM,2010,55,1,liander
HITZUM,2011,35,2,liander
HITZUM,2011,45,1,liander
HITZUM,2011,55,1,liander
HITZUM,2011,65,1,liander
HITZUM,2012,35,2,liander
HITZUM,2012,45,1,liander
HITZUM,2012,55,1,liander
HITZUM,2012,65,1,liander
HITZUM,2013,35,2,liander
HITZUM,2013,45,1,liander
HITZUM,2013,65,2,liander
HITZUM,2014,35,2,liander
HITZUM,2014,45,1,liander
HITZUM,2014,55,1,liander
HITZUM,2014,65,1,liander
HITZUM,2015,35,2,liander
HITZUM,2015,45,1,liander
HITZUM,2015,55,1,liander
HITZUM,2015,65,1,liander
HITZUM,2016,35,1,liander
HITZUM,2016,45,1,liander
HITZUM,2016,55,1,liander
HITZUM,2016,65,1,liander
HITZUM,2016,75,1,liander
HITZUM,2017,45,1,liander
HITZUM,2017,55,1,liander
HITZUM,2017,75,2,liander
HITZUM,2017,85,1,liander
HITZUM,2018,45,1,liander
HITZUM,2018,55,1,liander
HITZUM,2018,75,2,liander
HITZUM,2018,85,1,liander
HITZUM,2019,45,1,liander
HITZUM,2019,55,1,liander
HITZUM,2019,75,2,liander
HITZUM,2019,85,1,liander
HOBREDE,2010,35,1,liander
HOBREDE,2010,55,1,liander
HOBREDE,2010,65,1,liander
HOBREDE,2011,45,1,liander
HOBREDE,2011,55,1,liander
HOBREDE,2011,75,1,liander
HOBREDE,2012,45,1,liander
HOBREDE,2012,55,1,liander
HOBREDE,2012,75,1,liander
HOBREDE,2013,45,1,liander
HOBREDE,2013,55,1,liander
HOBREDE,2013,75,1,liander
HOBREDE,2014,55,2,liander
HOBREDE,2014,75,1,liander
HOBREDE,2015,55,2,liander
HOBREDE,2015,75,1,liander
HOBREDE,2016,55,1,liander
HOBREDE,2016,65,1,liander
HOBREDE,2016,75,1,liander
HOBREDE,2017,55,2,liander
HOBREDE,2017,65,1,liander
HOBREDE,2018,55,2,liander
HOBREDE,2018,65,1,liander
HOBREDE,2019,55,2,liander
HOBREDE,2019,65,1,liander
HOEF EN HAAG,2017,95,4,stedin
HOEF EN HAAG,2018,95,12,stedin
HOEF EN HAAG,2019,95,14,stedin
HOEK VAN HOLLAND,2010,65,4,stedin
HOEK VAN HOLLAND,2010,75,3,stedin
HOEK VAN HOLLAND,2010,85,28,stedin
HOEK VAN HOLLAND,2010,95,157,stedin
HOEK VAN HOLLAND,2011,65,4,stedin
HOEK VAN HOLLAND,2011,75,3,stedin
HOEK VAN HOLLAND,2011,85,27,stedin
HOEK VAN HOLLAND,2011,95,166,stedin
HOEK VAN HOLLAND,2012,65,4,stedin
HOEK VAN HOLLAND,2012,75,3,stedin
HOEK VAN HOLLAND,2012,85,26,stedin
HOEK VAN HOLLAND,2012,95,170,stedin
HOEK VAN HOLLAND,2013,65,5,stedin
HOEK VAN HOLLAND,2013,75,2,stedin
HOEK VAN HOLLAND,2013,85,27,stedin
HOEK VAN HOLLAND,2013,95,171,stedin
HOEK VAN HOLLAND,2014,65,5,stedin
HOEK VAN HOLLAND,2014,75,2,stedin
HOEK VAN HOLLAND,2014,85,29,stedin
HOEK VAN HOLLAND,2014,95,171,stedin
HOEK VAN HOLLAND,2015,65,4,stedin
HOEK VAN HOLLAND,2015,75,4,stedin
HOEK VAN HOLLAND,2015,85,30,stedin
HOEK VAN HOLLAND,2015,95,169,stedin
HOEK VAN HOLLAND,2016,65,4,stedin
HOEK VAN HOLLAND,2016,75,6,stedin
HOEK VAN HOLLAND,2016,85,26,stedin
HOEK VAN HOLLAND,2016,95,171,stedin
HOEK VAN HOLLAND,2017,65,2,stedin
HOEK VAN HOLLAND,2017,75,7,stedin
HOEK VAN HOLLAND,2017,85,27,stedin
HOEK VAN HOLLAND,2017,95,172,stedin
HOEK VAN HOLLAND,2018,65,2,stedin
HOEK VAN HOLLAND,2018,75,5,stedin
HOEK VAN HOLLAND,2018,85,25,stedin
HOEK VAN HOLLAND,2018,95,178,stedin
HOEK VAN HOLLAND,2019,75,9,stedin
HOEK VAN HOLLAND,2019,85,17,stedin
HOEK VAN HOLLAND,2019,95,175,stedin
HOENDERLOO,2010,5,2,liander
HOENDERLOO,2010,15,3,liander
HOENDERLOO,2010,25,4,liander
HOENDERLOO,2010,35,12,liander
HOENDERLOO,2010,45,4,liander
HOENDERLOO,2010,55,8,liander
HOENDERLOO,2010,65,4,liander
HOENDERLOO,2011,15,3,liander
HOENDERLOO,2011,25,3,liander
HOENDERLOO,2011,35,6,liander
HOENDERLOO,2011,45,9,liander
HOENDERLOO,2011,55,7,liander
HOENDERLOO,2011,65,7,liander
HOENDERLOO,2011,75,1,liander
HOENDERLOO,2011,85,1,liander
HOENDERLOO,2011,95,1,liander
HOENDERLOO,2012,15,3,liander
HOENDERLOO,2012,25,4,liander
HOENDERLOO,2012,35,7,liander
HOENDERLOO,2012,45,7,liander
HOENDERLOO,2012,55,7,liander
HOENDERLOO,2012,65,7,liander
HOENDERLOO,2012,75,1,liander
HOENDERLOO,2012,85,1,liander
HOENDERLOO,2012,95,1,liander
HOENDERLOO,2013,15,3,liander
HOENDERLOO,2013,25,4,liander
HOENDERLOO,2013,35,8,liander
HOENDERLOO,2013,45,5,liander
HOENDERLOO,2013,55,9,liander
HOENDERLOO,2013,65,6,liander
HOENDERLOO,2013,75,2,liander
HOENDERLOO,2013,85,1,liander
HOENDERLOO,2013,95,1,liander
HOENDERLOO,2014,15,2,liander
HOENDERLOO,2014,25,4,liander
HOENDERLOO,2014,35,8,liander
HOENDERLOO,2014,45,6,liander
HOENDERLOO,2014,55,7,liander
HOENDERLOO,2014,65,9,liander
HOENDERLOO,2014,75,1,liander
HOENDERLOO,2014,85,1,liander
HOENDERLOO,2014,95,1,liander
HOENDERLOO,2015,15,2,liander
HOENDERLOO,2015,25,4,liander
HOENDERLOO,2015,35,7,liander
HOENDERLOO,2015,45,6,liander
HOENDERLOO,2015,55,7,liander
HOENDERLOO,2015,65,8,liander
HOENDERLOO,2015,75,3,liander
HOENDERLOO,2015,85,2,liander
HOENDERLOO,2016,15,2,liander
HOENDERLOO,2016,25,4,liander
HOENDERLOO,2016,35,7,liander
HOENDERLOO,2016,45,5,liander
HOENDERLOO,2016,55,9,liander
HOENDERLOO,2016,65,7,liander
HOENDERLOO,2016,75,4,liander
HOENDERLOO,2016,85,2,liander
HOENDERLOO,2017,15,2,liander
HOENDERLOO,2017,25,4,liander
HOENDERLOO,2017,35,6,liander
HOENDERLOO,2017,45,5,liander
HOENDERLOO,2017,55,8,liander
HOENDERLOO,2017,65,8,liander
HOENDERLOO,2017,75,5,liander
HOENDERLOO,2017,85,2,liander
HOENDERLOO,2018,15,2,liander
HOENDERLOO,2018,25,2,liander
HOENDERLOO,2018,35,7,liander
HOENDERLOO,2018,45,7,liander
HOENDERLOO,2018,55,7,liander
HOENDERLOO,2018,65,7,liander
HOENDERLOO,2018,75,6,liander
HOENDERLOO,2018,85,2,liander
HOENDERLOO,2019,15,1,liander
HOENDERLOO,2019,25,1,liander
HOENDERLOO,2019,35,4,liander
HOENDERLOO,2019,45,9,liander
HOENDERLOO,2019,55,7,liander
HOENDERLOO,2019,65,7,liander
HOENDERLOO,2019,75,10,liander
HOENDERLOO,2019,95,1,liander
HOENSBROEK,2010,5,11,enexis
HOENSBROEK,2010,15,22,enexis
HOENSBROEK,2010,25,63,enexis
HOENSBROEK,2010,35,119,enexis
HOENSBROEK,2010,45,134,enexis
HOENSBROEK,2010,55,71,enexis
HOENSBROEK,2010,65,7,enexis
HOENSBROEK,2011,5,9,enexis
HOENSBROEK,2011,15,23,enexis
HOENSBROEK,2011,25,56,enexis
HOENSBROEK,2011,35,110,enexis
HOENSBROEK,2011,45,151,enexis
HOENSBROEK,2011,55,76,enexis
HOENSBROEK,2011,65,10,enexis
HOENSBROEK,2012,5,9,enexis
HOENSBROEK,2012,15,21,enexis
HOENSBROEK,2012,25,54,enexis
HOENSBROEK,2012,35,117,enexis
HOENSBROEK,2012,45,154,enexis
HOENSBROEK,2012,55,76,enexis
HOENSBROEK,2012,65,12,enexis
HOENSBROEK,2013,5,11,enexis
HOENSBROEK,2013,15,24,enexis
HOENSBROEK,2013,25,40,enexis
HOENSBROEK,2013,35,119,enexis
HOENSBROEK,2013,45,148,enexis
HOENSBROEK,2013,55,92,enexis
HOENSBROEK,2013,65,11,enexis
HOENSBROEK,2014,5,13,enexis
HOENSBROEK,2014,15,19,enexis
HOENSBROEK,2014,25,46,enexis
HOENSBROEK,2014,35,104,enexis
HOENSBROEK,2014,45,159,enexis
HOENSBROEK,2014,55,97,enexis
HOENSBROEK,2014,65,11,enexis
HOENSBROEK,2015,5,3,enexis
HOENSBROEK,2015,15,18,enexis
HOENSBROEK,2015,25,49,enexis
HOENSBROEK,2015,35,114,enexis
HOENSBROEK,2015,45,157,enexis
HOENSBROEK,2015,55,94,enexis
HOENSBROEK,2015,65,9,enexis
HOENSBROEK,2016,5,2,enexis
HOENSBROEK,2016,15,14,enexis
HOENSBROEK,2016,25,39,enexis
HOENSBROEK,2016,35,98,enexis
HOENSBROEK,2016,45,134,enexis
HOENSBROEK,2016,55,146,enexis
HOENSBROEK,2016,65,10,enexis
HOENSBROEK,2017,5,2,enexis
HOENSBROEK,2017,15,15,enexis
HOENSBROEK,2017,25,29,enexis
HOENSBROEK,2017,35,91,enexis
HOENSBROEK,2017,45,141,enexis
HOENSBROEK,2017,55,156,enexis
HOENSBROEK,2017,65,12,enexis
HOENSBROEK,2018,5,4,enexis
HOENSBROEK,2018,15,14,enexis
HOENSBROEK,2018,25,30,enexis
HOENSBROEK,2018,35,96,enexis
HOENSBROEK,2018,45,147,enexis
HOENSBROEK,2018,55,163,enexis
HOENSBROEK,2018,65,5,enexis
HOENSBROEK,2019,5,3,enexis
HOENSBROEK,2019,15,13,enexis
HOENSBROEK,2019,25,13,enexis
HOENSBROEK,2019,35,55,enexis
HOENSBROEK,2019,45,151,enexis
HOENSBROEK,2019,55,213,enexis
HOENSBROEK,2019,65,11,enexis
HOENZADRIEL,2010,45,1,liander
HOENZADRIEL,2010,55,2,liander
HOENZADRIEL,2010,65,2,liander
HOENZADRIEL,2010,75,1,liander
HOENZADRIEL,2010,85,1,liander
HOENZADRIEL,2011,45,1,liander
HOENZADRIEL,2011,55,2,liander
HOENZADRIEL,2011,65,1,liander
HOENZADRIEL,2011,75,1,liander
HOENZADRIEL,2011,85,1,liander
HOENZADRIEL,2011,95,1,liander
HOENZADRIEL,2012,45,1,liander
HOENZADRIEL,2012,55,2,liander
HOENZADRIEL,2012,65,2,liander
HOENZADRIEL,2012,85,1,liander
HOENZADRIEL,2012,95,1,liander
HOENZADRIEL,2013,45,1,liander
HOENZADRIEL,2013,55,3,liander
HOENZADRIEL,2013,65,1,liander
HOENZADRIEL,2013,85,1,liander
HOENZADRIEL,2013,95,1,liander
HOENZADRIEL,2014,45,1,liander
HOENZADRIEL,2014,55,1,liander
HOENZADRIEL,2014,65,2,liander
HOENZADRIEL,2014,75,1,liander
HOENZADRIEL,2014,85,1,liander
HOENZADRIEL,2014,95,1,liander
HOENZADRIEL,2015,45,1,liander
HOENZADRIEL,2015,55,1,liander
HOENZADRIEL,2015,65,2,liander
HOENZADRIEL,2015,75,1,liander
HOENZADRIEL,2015,85,1,liander
HOENZADRIEL,2015,95,1,liander
HOENZADRIEL,2016,45,1,liander
HOENZADRIEL,2016,55,1,liander
HOENZADRIEL,2016,65,2,liander
HOENZADRIEL,2016,85,2,liander
HOENZADRIEL,2016,95,1,liander
HOENZADRIEL,2017,45,1,liander
HOENZADRIEL,2017,55,2,liander
HOENZADRIEL,2017,65,1,liander
HOENZADRIEL,2017,75,1,liander
HOENZADRIEL,2017,95,2,liander
HOENZADRIEL,2018,75,2,liander
HOENZADRIEL,2018,85,2,liander
HOENZADRIEL,2018,95,3,liander
HOENZADRIEL,2019,75,1,liander
HOENZADRIEL,2019,85,3,liander
HOENZADRIEL,2019,95,3,liander
HOEVELAKEN,2010,5,33,liander
HOEVELAKEN,2010,15,36,liander
HOEVELAKEN,2010,25,44,liander
HOEVELAKEN,2010,35,32,liander
HOEVELAKEN,2010,45,21,liander
HOEVELAKEN,2010,55,15,liander
HOEVELAKEN,2010,65,6,liander
HOEVELAKEN,2011,5,21,liander
HOEVELAKEN,2011,15,27,liander
HOEVELAKEN,2011,25,39,liander
HOEVELAKEN,2011,35,35,liander
HOEVELAKEN,2011,45,26,liander
HOEVELAKEN,2011,55,25,liander
HOEVELAKEN,2011,65,12,liander
HOEVELAKEN,2011,75,3,liander
HOEVELAKEN,2011,95,1,liander
HOEVELAKEN,2012,5,23,liander
HOEVELAKEN,2012,15,30,liander
HOEVELAKEN,2012,25,42,liander
HOEVELAKEN,2012,35,33,liander
HOEVELAKEN,2012,45,28,liander
HOEVELAKEN,2012,55,22,liander
HOEVELAKEN,2012,65,12,liander
HOEVELAKEN,2012,75,3,liander
HOEVELAKEN,2012,85,1,liander
HOEVELAKEN,2013,5,22,liander
HOEVELAKEN,2013,15,26,liander
HOEVELAKEN,2013,25,40,liander
HOEVELAKEN,2013,35,35,liander
HOEVELAKEN,2013,45,31,liander
HOEVELAKEN,2013,55,20,liander
HOEVELAKEN,2013,65,13,liander
HOEVELAKEN,2013,75,6,liander
HOEVELAKEN,2013,95,1,liander
HOEVELAKEN,2014,5,17,liander
HOEVELAKEN,2014,15,23,liander
HOEVELAKEN,2014,25,39,liander
HOEVELAKEN,2014,35,36,liander
HOEVELAKEN,2014,45,27,liander
HOEVELAKEN,2014,55,26,liander
HOEVELAKEN,2014,65,15,liander
HOEVELAKEN,2014,75,7,liander
HOEVELAKEN,2014,85,1,liander
HOEVELAKEN,2014,95,2,liander
HOEVELAKEN,2015,5,19,liander
HOEVELAKEN,2015,15,23,liander
HOEVELAKEN,2015,25,37,liander
HOEVELAKEN,2015,35,32,liander
HOEVELAKEN,2015,45,35,liander
HOEVELAKEN,2015,55,19,liander
HOEVELAKEN,2015,65,19,liander
HOEVELAKEN,2015,75,6,liander
HOEVELAKEN,2015,85,1,liander
HOEVELAKEN,2015,95,3,liander
HOEVELAKEN,2016,5,14,liander
HOEVELAKEN,2016,15,23,liander
HOEVELAKEN,2016,25,32,liander
HOEVELAKEN,2016,35,35,liander
HOEVELAKEN,2016,45,33,liander
HOEVELAKEN,2016,55,22,liander
HOEVELAKEN,2016,65,18,liander
HOEVELAKEN,2016,75,11,liander
HOEVELAKEN,2016,85,2,liander
HOEVELAKEN,2016,95,5,liander
HOEVELAKEN,2017,25,1,liander
HOEVELAKEN,2017,35,1,liander
HOEVELAKEN,2017,45,3,liander
HOEVELAKEN,2017,55,5,liander
HOEVELAKEN,2017,65,13,liander
HOEVELAKEN,2017,75,23,liander
HOEVELAKEN,2017,85,63,liander
HOEVELAKEN,2017,95,87,liander
HOEVELAKEN,2018,35,3,liander
HOEVELAKEN,2018,55,7,liander
HOEVELAKEN,2018,65,13,liander
HOEVELAKEN,2018,75,19,liander
HOEVELAKEN,2018,85,60,liander
HOEVELAKEN,2018,95,97,liander
HOEVELAKEN,2019,35,3,liander
HOEVELAKEN,2019,55,6,liander
HOEVELAKEN,2019,65,13,liander
HOEVELAKEN,2019,75,17,liander
HOEVELAKEN,2019,85,61,liander
HOEVELAKEN,2019,95,100,liander
HOEVEN,2010,5,4,enexis
HOEVEN,2010,15,18,enexis
HOEVEN,2010,25,22,enexis
HOEVEN,2010,35,25,enexis
HOEVEN,2010,45,24,enexis
HOEVEN,2010,55,18,enexis
HOEVEN,2010,65,7,enexis
HOEVEN,2010,75,5,enexis
HOEVEN,2010,95,1,enexis
HOEVEN,2011,5,6,enexis
HOEVEN,2011,15,15,enexis
HOEVEN,2011,25,19,enexis
HOEVEN,2011,35,29,enexis
HOEVEN,2011,45,24,enexis
HOEVEN,2011,55,19,enexis
HOEVEN,2011,65,8,enexis
HOEVEN,2011,75,5,enexis
HOEVEN,2011,95,1,enexis
HOEVEN,2012,5,5,enexis
HOEVEN,2012,15,16,enexis
HOEVEN,2012,25,13,enexis
HOEVEN,2012,35,31,enexis
HOEVEN,2012,45,23,enexis
HOEVEN,2012,55,24,enexis
HOEVEN,2012,65,8,enexis
HOEVEN,2012,75,6,enexis
HOEVEN,2012,95,1,enexis
HOEVEN,2013,5,6,enexis
HOEVEN,2013,15,13,enexis
HOEVEN,2013,25,16,enexis
HOEVEN,2013,35,28,enexis
HOEVEN,2013,45,28,enexis
HOEVEN,2013,55,23,enexis
HOEVEN,2013,65,7,enexis
HOEVEN,2013,75,6,enexis
HOEVEN,2013,95,1,enexis
HOEVEN,2014,5,10,enexis
HOEVEN,2014,15,29,enexis
HOEVEN,2014,25,31,enexis
HOEVEN,2014,35,32,enexis
HOEVEN,2014,45,19,enexis
HOEVEN,2014,55,7,enexis
HOEVEN,2014,65,1,enexis
HOEVEN,2015,5,8,enexis
HOEVEN,2015,15,30,enexis
HOEVEN,2015,25,37,enexis
HOEVEN,2015,35,28,enexis
HOEVEN,2015,45,15,enexis
HOEVEN,2015,55,13,enexis
HOEVEN,2015,65,1,enexis
HOEVEN,2016,5,8,enexis
HOEVEN,2016,15,31,enexis
HOEVEN,2016,25,30,enexis
HOEVEN,2016,35,30,enexis
HOEVEN,2016,45,18,enexis
HOEVEN,2016,55,15,enexis
HOEVEN,2017,5,3,enexis
HOEVEN,2017,15,19,enexis
HOEVEN,2017,25,40,enexis
HOEVEN,2017,35,33,enexis
HOEVEN,2017,45,21,enexis
HOEVEN,2017,55,15,enexis
HOEVEN,2017,65,1,enexis
HOEVEN,2018,5,2,enexis
HOEVEN,2018,15,22,enexis
HOEVEN,2018,25,45,enexis
HOEVEN,2018,35,26,enexis
HOEVEN,2018,45,28,enexis
HOEVEN,2018,55,14,enexis
HOEVEN,2018,65,2,enexis
HOEVEN,2019,35,5,enexis
HOEVEN,2019,45,26,enexis
HOEVEN,2019,55,102,enexis
HOEVEN,2019,65,6,enexis
HOGE HEXEL,2010,35,4,enexis
HOGE HEXEL,2010,45,8,enexis
HOGE HEXEL,2010,55,1,enexis
HOGE HEXEL,2010,65,1,enexis
HOGE HEXEL,2011,35,2,enexis
HOGE HEXEL,2011,45,10,enexis
HOGE HEXEL,2011,55,2,enexis
HOGE HEXEL,2012,35,5,enexis
HOGE HEXEL,2012,45,7,enexis
HOGE HEXEL,2012,55,2,enexis
HOGE HEXEL,2013,35,4,enexis
HOGE HEXEL,2013,45,9,enexis
HOGE HEXEL,2013,55,2,enexis
HOGE HEXEL,2014,35,3,enexis
HOGE HEXEL,2014,45,9,enexis
HOGE HEXEL,2014,55,3,enexis
HOGE HEXEL,2015,35,5,enexis
HOGE HEXEL,2015,45,8,enexis
HOGE HEXEL,2015,55,2,enexis
HOGE HEXEL,2016,25,1,enexis
HOGE HEXEL,2016,35,4,enexis
HOGE HEXEL,2016,45,8,enexis
HOGE HEXEL,2016,55,2,enexis
HOGE HEXEL,2017,35,4,enexis
HOGE HEXEL,2017,45,8,enexis
HOGE HEXEL,2017,55,2,enexis
HOGE HEXEL,2018,35,4,enexis
HOGE HEXEL,2018,45,13,enexis
HOGE HEXEL,2018,55,2,enexis
HOGE HEXEL,2019,35,1,enexis
HOGE HEXEL,2019,45,12,enexis
HOGE HEXEL,2019,55,6,enexis
HOGEBEINTUM,2010,35,1,liander
HOGEBEINTUM,2010,55,1,liander
HOGEBEINTUM,2011,45,1,liander
HOGEBEINTUM,2011,75,1,liander
HOGEBEINTUM,2012,45,1,liander
HOGEBEINTUM,2012,75,1,liander
HOGEBEINTUM,2013,45,1,liander
HOGEBEINTUM,2013,75,1,liander
HOLLANDSCHE RADING,2010,45,1,stedin
HOLLANDSCHE RADING,2010,65,2,stedin
HOLLANDSCHE RADING,2010,75,6,stedin
HOLLANDSCHE RADING,2010,85,14,stedin
HOLLANDSCHE RADING,2010,95,15,stedin
HOLLANDSCHE RADING,2011,45,1,stedin
HOLLANDSCHE RADING,2011,65,2,stedin
HOLLANDSCHE RADING,2011,75,6,stedin
HOLLANDSCHE RADING,2011,85,14,stedin
HOLLANDSCHE RADING,2011,95,15,stedin
HOLLANDSCHE RADING,2012,45,1,stedin
HOLLANDSCHE RADING,2012,65,2,stedin
HOLLANDSCHE RADING,2012,75,6,stedin
HOLLANDSCHE RADING,2012,85,14,stedin
HOLLANDSCHE RADING,2012,95,15,stedin
HOLLANDSCHE RADING,2013,45,1,stedin
HOLLANDSCHE RADING,2013,65,1,stedin
HOLLANDSCHE RADING,2013,75,7,stedin
HOLLANDSCHE RADING,2013,85,14,stedin
HOLLANDSCHE RADING,2013,95,15,stedin
HOLLANDSCHE RADING,2014,55,1,stedin
HOLLANDSCHE RADING,2014,65,1,stedin
HOLLANDSCHE RADING,2014,75,5,stedin
HOLLANDSCHE RADING,2014,85,16,stedin
HOLLANDSCHE RADING,2014,95,15,stedin
HOLLANDSCHE RADING,2015,45,1,stedin
HOLLANDSCHE RADING,2015,65,1,stedin
HOLLANDSCHE RADING,2015,75,6,stedin
HOLLANDSCHE RADING,2015,85,15,stedin
HOLLANDSCHE RADING,2015,95,15,stedin
HOLLANDSCHE RADING,2016,55,1,stedin
HOLLANDSCHE RADING,2016,65,1,stedin
HOLLANDSCHE RADING,2016,75,5,stedin
HOLLANDSCHE RADING,2016,85,18,stedin
HOLLANDSCHE RADING,2016,95,13,stedin
HOLLANDSCHE RADING,2017,55,1,stedin
