city,years,companies,smartmeter_perc,annual_consume_lowtarif_perc,annual_consume
WINTERSWIJK HENXEL,2016,liander,10.65,60.48,36.946
WINTERSWIJK HENXEL,2017,liander,11.0883,60.48,37.113
WINTERSWIJK HENXEL,2018,liander,19.9033,65.6733,37.687
WINTERSWIJK HENXEL,2019,liander,22.7157,64.0971,46.873
WINTERSWIJK HUPPEL,2010,liander,0,39.733,98.767
WINTERSWIJK HUPPEL,2011,liander,0,41.322,97.643
WINTERSWIJK HUPPEL,2012,liander,0,40.681,95.136
WINTERSWIJK HUPPEL,2013,liander,1.6,42.05,83.833
WINTERSWIJK HUPPEL,2014,liander,3.87625,51.6663,71.163
WINTERSWIJK HUPPEL,2015,liander,7.3675,51.5238,70.657
WINTERSWIJK HUPPEL,2016,liander,9.32875,52.4763,68.658
WINTERSWIJK HUPPEL,2017,liander,12.3933,54.99,74.479
WINTERSWIJK HUPPEL,2018,liander,15.892,56.241,78.398
WINTERSWIJK HUPPEL,2019,liander,18.273,57.717,77.363
WINTERSWIJK KOTTEN,2010,liander,0,47.295,119.985
WINTERSWIJK KOTTEN,2011,liander,0,52.2843,119.463
WINTERSWIJK KOTTEN,2012,liander,0,51.4933,126.473
WINTERSWIJK KOTTEN,2013,liander,1.8,51.105,127.769
WINTERSWIJK KOTTEN,2014,liander,7.05625,52.8888,127.245
WINTERSWIJK KOTTEN,2015,liander,9.07562,52.07,119.608
WINTERSWIJK KOTTEN,2016,liander,10.9394,53.9531,119.443
WINTERSWIJK KOTTEN,2017,liander,13.4969,54.6538,117.873
WINTERSWIJK KOTTEN,2018,liander,16.4337,55.8875,108.645
WINTERSWIJK KOTTEN,2019,liander,22.1306,59.0506,112.65
WINTERSWIJK MEDDO,2010,liander,0,51.7179,255.911
WINTERSWIJK MEDDO,2011,liander,0,53.2455,261.84
WINTERSWIJK MEDDO,2012,liander,0,53.3534,267.294
WINTERSWIJK MEDDO,2013,liander,1.94862,55.0576,253.495
WINTERSWIJK MEDDO,2014,liander,6.46379,55.2755,251.641
WINTERSWIJK MEDDO,2015,liander,10.2393,56.4572,240.44
WINTERSWIJK MEDDO,2016,liander,11.6152,57.1814,229.52
WINTERSWIJK MEDDO,2017,liander,14.4587,59.5383,230.852
WINTERSWIJK MEDDO,2018,liander,18.4327,60.5927,228.859
WINTERSWIJK MEDDO,2019,liander,21.4797,60.496,230.524
WINTERSWIJK MISTE,2010,liander,0,45.1864,77.105
WINTERSWIJK MISTE,2011,liander,0,53.3436,76.615
WINTERSWIJK MISTE,2012,liander,0,54.0091,76.035
WINTERSWIJK MISTE,2013,liander,0.963636,54.07,71.761
WINTERSWIJK MISTE,2014,liander,5.97182,52.8164,70.911
WINTERSWIJK MISTE,2015,liander,7.84545,53.4882,66.367
WINTERSWIJK MISTE,2016,liander,9.82154,51.7892,79.227
WINTERSWIJK MISTE,2017,liander,11.3208,52.4131,78.163
WINTERSWIJK MISTE,2018,liander,15.2992,54.1008,77.813
WINTERSWIJK MISTE,2019,liander,18.3262,54.6623,70.749
WINTERSWIJK RATUM,2010,liander,0,47.0467,47.946
WINTERSWIJK RATUM,2011,liander,0.641667,49.2217,47.677
WINTERSWIJK RATUM,2012,liander,1.04125,50.53,72.361
WINTERSWIJK RATUM,2013,liander,1.91375,50.8362,69.389
WINTERSWIJK RATUM,2014,liander,4.215,51.3362,63.433
WINTERSWIJK RATUM,2015,liander,6.68375,52,61.143
WINTERSWIJK RATUM,2016,liander,6.68375,51.5138,61.191
WINTERSWIJK RATUM,2017,liander,11.4763,53.9525,62.302
WINTERSWIJK RATUM,2018,liander,13.05,54.64,62.726
WINTERSWIJK RATUM,2019,liander,15.7063,53.9125,61.152
WINTERSWIJK WOOLD,2010,liander,0,51.5585,176.009
WINTERSWIJK WOOLD,2011,liander,0,54.128,180.012
WINTERSWIJK WOOLD,2012,liander,0,54.036,174.175
WINTERSWIJK WOOLD,2013,liander,2.046,55.985,169.202
WINTERSWIJK WOOLD,2014,liander,5.17421,55.7511,157.599
WINTERSWIJK WOOLD,2015,liander,8.12421,57.7242,149.454
WINTERSWIJK WOOLD,2016,liander,8.77684,58.5779,151.636
WINTERSWIJK WOOLD,2017,liander,11.5332,59.01,151.489
WINTERSWIJK WOOLD,2018,liander,16.2768,60.6011,150.203
WINTERSWIJK WOOLD,2019,liander,20.84,61.6842,146.834
WINTERSWIJKMEDDO,2011,liander,0,0,3.641
WINTERSWIJKMEDDO,2012,liander,0,0,4.028
WINTERSWIJKMEDDO,2013,liander,0,0,4.059
WINTERSWIJKMEDDO,2014,liander,0,0,3.916
WINTERSWIJKMEDDO,2015,liander,0,0,4.109
WINTERSWIJKMEDDO,2016,liander,0,0,4.178
WINTERSWIJKMEDDO,2017,liander,5.26,5.26,4.083
WINTERSWIJKMEDDO,2018,liander,5,10,4.074
WINTERSWIJKMEDDO,2019,liander,5,10,4.102
WIRDUM FR,2010,enexis,0,24.24,127.693
WIRDUM FR,2011,enexis,0,23.4,132.74
WIRDUM FR,2012,enexis,0.384615,24.6154,137.61
WIRDUM FR,2013,enexis,9.51852,26.4815,139.079
WIRDUM FR,2014,enexis,16.037,28.3704,135.148
WIRDUM FR,2015,enexis,20.3929,29.0714,130.819
WIRDUM FR,2016,liander,22.9128,51.1521,131.369
WIRDUM FR,2017,liander,27.2038,52.6121,125.766
WIRDUM FR,2018,liander,29.0907,53.5934,120.167
WIRDUM FR,2019,liander,82.2811,86.4382,111.291
WIRDUM GN,2010,enexis,0,32.3636,58.481
WIRDUM GN,2011,enexis,0,33.3077,69.439
WIRDUM GN,2012,enexis,0.769231,32.0769,68.451
WIRDUM GN,2013,enexis,2.92857,30.7143,70.777
WIRDUM GN,2014,enexis,5.07143,30.8571,70.775
WIRDUM GN,2015,enexis,11.1429,32.4286,67.159
WIRDUM GN,2016,enexis,20.7143,34.3571,71.463
WIRDUM GN,2017,enexis,79.5714,48.2857,70.35
WIRDUM GN,2018,enexis,81.625,45.8944,75.9449
WIRDUM GN,2019,enexis,83.7763,46.6987,73.7673
WITHAREN,2010,enexis,0.3,42.9,94.823
WITHAREN,2011,enexis,0.3,41.8,104.385
WITHAREN,2012,enexis,1,43,113.643
WITHAREN,2013,enexis,4.2,44.7,111.424
WITHAREN,2014,enexis,6.5,45.2,109.446
WITHAREN,2015,enexis,10.8,43.8,99.924
WITHAREN,2016,enexis,14.6,44.8,101.523
WITHAREN,2017,enexis,21.4,44.6,99.024
WITHAREN,2018,enexis,24.9992,44.5042,133.599
WITHAREN,2019,enexis,30.4183,43.9142,139.284
WITMARSUM,2010,liander,0,25.3341,192.989
WITMARSUM,2011,liander,0,36.7676,197.168
WITMARSUM,2012,liander,0,37.0865,196.658
WITMARSUM,2013,liander,2.7025,39.4321,202.598
WITMARSUM,2014,liander,4.31909,38.4577,174.647
WITMARSUM,2015,liander,7.80614,39.455,172.021
WITMARSUM,2016,liander,11.4568,43.1989,164.225
WITMARSUM,2017,liander,13.7036,45.0207,161.962
WITMARSUM,2018,liander,21.3067,48.5453,164.122
WITMARSUM,2019,liander,23.8633,49.3036,161.975
WITTE PAARDEN,2010,enexis,0.333333,35,37.134
WITTE PAARDEN,2011,enexis,0.333333,36.5,36.707
WITTE PAARDEN,2012,enexis,0.5,34.6667,36.318
WITTE PAARDEN,2013,enexis,1.16667,35.3333,31.712
WITTE PAARDEN,2014,enexis,8.5,34.5,29.46
WITTE PAARDEN,2015,enexis,11.1667,34.8333,29.608
WITTE PAARDEN,2016,enexis,15.6667,35.5,33.466
WITTE PAARDEN,2017,enexis,19.1667,35.5,32.378
WITTE PAARDEN,2018,enexis,23.0183,36.605,25.0188
WITTE PAARDEN,2019,enexis,77.1583,46.3367,25.3569
WITTELTE,2010,enexis,0,38.5,38.909
WITTELTE,2011,enexis,0,37.875,54.203
WITTELTE,2012,enexis,0,37.5,60.018
WITTELTE,2013,enexis,2.875,36.875,59.534
WITTELTE,2014,enexis,4.875,38.625,60.225
WITTELTE,2015,enexis,8.875,39.625,56.287
WITTELTE,2016,enexis,14.25,39,58.076
WITTELTE,2017,enexis,22.1429,40.7143,46.328
WITTELTE,2018,enexis,26.0756,41.8844,66.9721
WITTELTE,2019,enexis,29.4733,42.1011,66.101
WITTEM,2010,enexis,0,49.3415,208.803
WITTEM,2011,enexis,1,49.6585,211.404
WITTEM,2012,enexis,4.3,50.3,200.853
WITTEM,2013,enexis,8.7,49.9,196.587
WITTEM,2014,enexis,13.775,50.525,196.092
WITTEM,2015,enexis,15.5,50.2,187.226
WITTEM,2016,enexis,21.7805,50.4146,186.762
WITTEM,2017,enexis,24.4146,49.6585,186.201
WITTEM,2018,enexis,81.4495,53.7588,181.273
WITTEM,2019,enexis,84.3214,54.0912,177.327
WITTEVEEN,2010,enexis,0,41.7273,83.531
WITTEVEEN,2011,enexis,0,42.6364,85.36
WITTEVEEN,2012,enexis,1.69231,43.0769,95.59
WITTEVEEN,2013,enexis,3.53333,42.6667,122.705
WITTEVEEN,2014,enexis,6.13333,41.9333,119.94
WITTEVEEN,2015,enexis,9.07143,42.3571,116.568
WITTEVEEN,2016,enexis,12.1429,42.2857,113.807
WITTEVEEN,2017,enexis,21.5333,44.2,120.905
WITTEVEEN,2018,enexis,24.912,44.692,120.931
WITTEVEEN,2019,enexis,64.53,49.0547,120.034
WIUWERT,2010,liander,0,31.808,27.314
WIUWERT,2011,liander,0,34.844,25.68
WIUWERT,2012,liander,0,37.6543,37.493
WIUWERT,2013,liander,4.64143,38.5957,36.344
WIUWERT,2014,liander,8.49333,42.8133,31.471
WIUWERT,2015,liander,9.70167,44.3283,31.944
WIUWERT,2016,liander,10.3967,46.9267,31.501
WIUWERT,2017,liander,12.2367,48.7667,31.096
WIUWERT,2018,liander,64.1817,75.945,41.768
WIUWERT,2019,liander,68.8133,79.38,36.123
WJELSRYP,2010,liander,0,42.7858,57.324
WJELSRYP,2011,liander,0,53.0883,62.174
WJELSRYP,2012,liander,0,53.0883,63.053
WJELSRYP,2013,liander,2.19333,53.1183,58.527
WJELSRYP,2014,liander,5.93417,55.4542,60.771
WJELSRYP,2015,liander,7.21917,58.0783,59.462
WJELSRYP,2016,liander,8.57833,59.6408,60.205
WJELSRYP,2017,liander,12.3975,59.2333,56.862
WJELSRYP,2018,liander,67.8625,84.6908,55.632
WJELSRYP,2019,liander,73.4775,85.8725,54.513
WOENSDRECHT,2010,enexis,0,36.7586,137.741
WOENSDRECHT,2011,enexis,0.896552,38.069,138.853
WOENSDRECHT,2012,enexis,3.03448,37.4138,142.932
WOENSDRECHT,2013,enexis,5.37931,38.3448,139.837
WOENSDRECHT,2014,enexis,8.37931,28.3448,139.982
WOENSDRECHT,2015,enexis,12.2069,29.1379,131.517
WOENSDRECHT,2016,enexis,14.069,29.1724,129.899
WOENSDRECHT,2017,enexis,22.7586,31.6207,126.45
WOENSDRECHT,2018,enexis,83.1724,52.7109,158.058
WOENSDRECHT,2019,enexis,84.9524,52.2542,153.897
WOERDEN,2010,stedin,3.05714,83.5573,3437.26
WOERDEN,2011,stedin,2.97057,83.6673,3452.52
WOERDEN,2012,stedin,3.39802,83.7948,3518.46
WOERDEN,2013,stedin,4.25829,83.6277,3502.49
WOERDEN,2014,stedin,8.79066,83.2366,3442.74
WOERDEN,2015,stedin,13.0244,83.491,3396.28
WOERDEN,2016,stedin,16.8582,83.8542,3352.76
WOERDEN,2017,stedin,19.7359,84.5509,3333.88
WOERDEN,2018,stedin,23.6508,85.0804,3317.72
WOERDEN,2019,stedin,27.3109,86.041,3016.06
WOERDENSE VERLAAT,2010,liander,0,62.145,17.223
WOERDENSE VERLAAT,2010,stedin,1.93882,89.8153,100.677
WOERDENSE VERLAAT,2011,liander,0,59.615,18.277
WOERDENSE VERLAAT,2011,stedin,1.93882,89.8153,100.677
WOERDENSE VERLAAT,2012,liander,0,57.685,18.005
WOERDENSE VERLAAT,2012,stedin,1.93882,89.8535,105.752
WOERDENSE VERLAAT,2013,liander,4.35,54.535,20.318
WOERDENSE VERLAAT,2013,stedin,3.57412,89.9124,105.654
WOERDENSE VERLAAT,2014,liander,10.795,70.455,23.67
WOERDENSE VERLAAT,2014,stedin,6.15235,90.8018,105.637
WOERDENSE VERLAAT,2015,liander,23.865,71.305,22.686
WOERDENSE VERLAAT,2015,stedin,9.79294,90.8512,106.049
WOERDENSE VERLAAT,2016,liander,25.545,69.43,22.122
WOERDENSE VERLAAT,2016,stedin,11.2429,90.0135,101.314
WOERDENSE VERLAAT,2017,liander,30.84,67.255,21.961
WOERDENSE VERLAAT,2017,stedin,12.4394,90.4041,98.456
WOERDENSE VERLAAT,2018,liander,32.095,71.485,22.675
WOERDENSE VERLAAT,2018,stedin,16.56,90.1047,96.12
WOERDENSE VERLAAT,2019,liander,34.27,68.54,21.864
WOERDENSE VERLAAT,2019,stedin,19.2706,90.6912,90.085
WOGNUM,2010,liander,0.0272381,38.7056,552.943
WOGNUM,2011,liander,0.0725714,43.667,561.721
WOGNUM,2012,liander,0.255607,42.4589,561.95
WOGNUM,2013,liander,2.10682,43.4315,545.637
WOGNUM,2014,liander,4.89636,44.2019,528.513
WOGNUM,2015,liander,12.6167,45.4051,528.136
WOGNUM,2016,liander,16.7489,50.2111,539.408
WOGNUM,2017,liander,26.6335,55.4864,535.672
WOGNUM,2018,liander,34.5573,60.0375,526.106
WOGNUM,2019,liander,78.0783,85.9181,499.791
WOLDENDORP,2010,enexis,0.275862,28.931,125.834
WOLDENDORP,2011,enexis,0.275862,29.3103,135.849
WOLDENDORP,2012,enexis,0.758621,29.5862,134.113
WOLDENDORP,2013,enexis,3.44828,30.1724,137.58
WOLDENDORP,2014,enexis,6.14286,30.7143,133.558
WOLDENDORP,2015,enexis,9.75862,30.5862,133.483
WOLDENDORP,2016,enexis,17.8621,31.9655,123.001
WOLDENDORP,2017,enexis,24.3793,33,125.263
WOLDENDORP,2018,enexis,32.4972,34.5975,147.818
WOLDENDORP,2019,enexis,35.1106,35.6866,146.788
WOLFHEZE,2010,liander,0.03125,40.8756,204.142
WOLFHEZE,2011,liander,0.03125,44.7581,198.239
WOLFHEZE,2012,liander,0.762188,44.6253,201.277
WOLFHEZE,2013,liander,2.81344,46.0531,195.595
WOLFHEZE,2014,liander,7.53258,49.9468,167.678
WOLFHEZE,2015,liander,9.96156,49.3316,183.331
WOLFHEZE,2016,liander,17.6367,54.1518,190.821
WOLFHEZE,2017,liander,23.0755,55.4212,182.075
WOLFHEZE,2018,liander,65.0852,78.4918,180.378
WOLFHEZE,2019,liander,66.6894,78.6941,180.852
WOLSUM,2010,liander,0,46.6975,31.682
WOLSUM,2011,liander,0,55.6725,31.393
WOLSUM,2012,liander,0,55.3575,31.82
WOLSUM,2013,liander,3.985,57.8175,33.062
WOLSUM,2014,liander,4.92,68.275,19.902
WOLSUM,2015,liander,9.965,70.1,20.525
WOLSUM,2016,liander,13.375,72.37,20.449
WOLSUM,2017,liander,16.505,72.38,20.823
WOLSUM,2018,liander,20.79,67.145,20.64
WOLSUM,2019,liander,25.875,73.495,21.137
WOLTERSUM,2010,enexis,0,27.4444,35.209
WOLTERSUM,2011,enexis,0,27.7778,35.952
WOLTERSUM,2012,enexis,0.9,28,43.798
WOLTERSUM,2013,enexis,5.6,29.9,43.575
WOLTERSUM,2014,enexis,9.3,29.8,44.133
WOLTERSUM,2015,enexis,9.7,31.9,43.69
WOLTERSUM,2016,enexis,19.1,33.3,41.698
WOLTERSUM,2017,enexis,27.8,33.8,38.724
WOLTERSUM,2018,enexis,32.173,33.729,47.9702
WOLTERSUM,2019,enexis,69.968,45.948,42.7538
WOLVEGA,2010,liander,0,21.2489,1263.54
WOLVEGA,2011,liander,0,32.3613,1269.23
WOLVEGA,2012,liander,0.0276744,32.3442,1295.45
WOLVEGA,2013,liander,1.47937,33.1548,1283.93
WOLVEGA,2014,liander,4.23372,34.1071,1266.67
WOLVEGA,2015,liander,6.88365,35.5412,1236.81
WOLVEGA,2016,liander,9.81026,38.5063,1226.01
WOLVEGA,2017,liander,20.1236,45.36,1207.32
WOLVEGA,2018,liander,22.5312,46.3062,1191.14
WOLVEGA,2019,liander,27.5717,49.6405,1169.17
WOMMELS,2010,liander,0,25.2557,230.272
WOMMELS,2011,liander,0,36.1655,230.17
WOMMELS,2012,liander,0.189231,35.5725,241.657
WOMMELS,2013,liander,2.22778,37.1209,252.092
WOMMELS,2014,liander,5.28623,38.1381,246.656
WOMMELS,2015,liander,7.91302,38.8609,233.34
WOMMELS,2016,liander,12.4738,42.8291,225.961
WOMMELS,2017,liander,18.8735,46.6102,232.92
WOMMELS,2018,liander,79.2782,84.844,227.324
WOMMELS,2019,liander,81.5236,85.5133,214.781
WONS,2010,liander,0,39.46,41.203
WONS,2011,liander,0,47.0114,42.893
WONS,2012,liander,0.34,43.6486,42.874
WONS,2013,liander,2.14571,44.7557,42.815
WONS,2014,liander,3.94143,46.34,45.352
